RunId,iteration,Step,estrategia,avances,rescatistas,ruta,rng,Grid,Rescatados,Perdidas,Danio,Fuegos,Pasos,Avances,Estado,gano
530,29,5.0,aleatoria,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 2. 0. 5. 2. 2.]
 [2. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [2. 0. 5. 0. 2. 3.]
 [2. 2. 0. 2. 2. 2.]
 [2. 2. 0. 3. 1. 0.]
 [2. 2. 5. 2. 0. 3.]
 [5. 0. 2. 2. 1. 0.]]",0,2,28,30,5,6,perdido,0
531,29,21.0,mejorada,2,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 1. 0. 1. 1. 1.]
 [0. 0. 0. 0. 1. 0.]
 [5. 0. 0. 0. 1. 0.]
 [0. 0. 0. 0. 5. 0.]
 [0. 5. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1.]
 [0. 5. 0. 2. 0. 3.]
 [5. 0. 0. 3. 2. 0.]]",7,1,6,2,21,2,ganado,1
532,29,47.0,mejorada,2,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 5. 5.]
 [1. 0. 0. 0. 5. 0.]
 [0. 1. 1. 1. 0. 0.]
 [2. 0. 0. 0. 0. 1.]
 [0. 0. 5. 1. 0. 0.]
 [5. 0. 0. 3. 1. 0.]]",7,2,10,1,47,2,ganado,1
533,29,21.0,mejorada,2,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 1. 0. 0. 5. 2.]
 [5. 0. 0. 0. 2. 2.]
 [0. 0. 0. 0. 2. 2.]
 [0. 0. 0. 0. 2. 2.]
 [0. 1. 5. 0. 3. 2.]
 [2. 0. 5. 0. 2. 2.]
 [0. 0. 0. 0. 2. 2.]
 [0. 0. 0. 0. 5. 2.]]",5,3,27,14,21,2,perdido,0
534,29,24.0,mejorada,4,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0.]
 [0. 4. 5. 2. 0. 5.]
 [5. 4. 2. 0. 0. 0.]
 [2. 0. 2. 0. 0. 0.]
 [0. 0. 0. 5. 0. 2.]
 [2. 0. 0. 0. 0. 0.]
 [1. 5. 0. 0. 1. 0.]]",7,1,19,6,24,4,ganado,1
535,29,11.0,mejorada,4,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 0. 0. 1. 0. 2.]
 [2. 0. 0. 5. 0. 2.]
 [2. 0. 0. 0. 5. 5.]
 [2. 0. 2. 5. 2. 2.]
 [2. 2. 0. 0. 2. 2.]
 [1. 3. 0. 3. 2. 2.]
 [0. 0. 5. 1. 2. 2.]
 [5. 0. 0. 3. 2. 2.]]",4,1,24,18,11,4,perdido,0
536,29,14.0,mejorada,4,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 0. 0. 0. 5. 0.]
 [2. 0. 0. 0. 0. 2.]
 [2. 0. 3. 2. 2. 5.]
 [0. 1. 1. 2. 2. 2.]
 [0. 0. 1. 2. 2. 2.]
 [1. 0. 2. 2. 2. 2.]
 [0. 0. 0. 1. 2. 3.]
 [5. 5. 0. 3. 2. 2.]]",3,2,24,19,14,4,perdido,0
537,29,9.0,mejorada,6,2,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[2. 2. 2. 2. 5. 2.]
 [2. 2. 0. 2. 2. 2.]
 [5. 2. 0. 0. 5. 2.]
 [2. 2. 2. 0. 0. 0.]
 [2. 3. 0. 0. 1. 0.]
 [0. 1. 0. 0. 0. 5.]
 [3. 0. 0. 0. 2. 3.]
 [5. 5. 0. 1. 2. 2.]]",0,4,27,21,9,6,perdido,0
538,29,7.0,mejorada,6,3,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[3. 0. 0. 1. 0. 2.]
 [0. 3. 2. 0. 3. 2.]
 [5. 5. 2. 2. 2. 5.]
 [0. 2. 2. 2. 2. 2.]
 [0. 0. 2. 2. 2. 2.]
 [0. 0. 0. 2. 2. 2.]
 [0. 5. 5. 2. 2. 2.]
 [0. 1. 1. 2. 2. 2.]]",1,5,24,25,7,6,perdido,0
539,29,4.0,mejorada,6,4,C:\Users\sescu\AppData\Local\Temp\_fp_repo\analisis\..\tableros\tablero_final.txt,6300014615139381524,"[[0. 0. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 2.]
 [5. 2. 2. 2. 2. 5.]
 [0. 5. 2. 2. 2. 2.]
 [1. 0. 2. 2. 3. 0.]
 [0. 2. 2. 2. 0. 0.]
 [2. 2. 2. 2. 0. 3.]
 [0. 5. 2. 5. 0. 3.]]",0,1,27,29,4,6,perdido,0
